order_id,order_date,city,category,fragile,weight_kg,length_cm,width_cm,height_cm,material,freight_cost,value,damaged
100217,2026-07-26,杭州,clothing,0,0.51,17.1,36.7,39.6,wood,14.89,25.0,0.0
100792,2026-01-27,上海,clothing,0,0.84,37.8,42.4,39.7,bubble,8.61,30.0,0.0
101077,2026-08-16,北京,books,0,2.99,31.5,30.3,17.3,bubble,9.76,37.0,0.0
100879,2026-05-01,北京,glass,1,2.51,58.1,20.1,9.9,wood,16.72,197.0,0.0
100338,2026-05-18,杭州,clothing,0,1.49,52.5,35.6,33.1,bubble,11.67,35.0,0.0
101773,2026-01-21,成都,glass,1,4.18,46.9,31.8,28.6,wood,20.71,170.0,0.0
100720,2026-02-03,上海,electronics,1,2.48,28.3,29.5,7.5,cardboard,11.72,98.0,0.0
101749,2026-07-27,北京,electronics,0,2.81,29.8,13.5,37.2,bubble,9.58,114.0,0.0
100296,2026-02-17,北京,glass,1,4.88,37.0,11.3,33.1,wood,19.0,170.0,0.0
101726,2026-05-20,杭州,books,1,1.88,19.2,33.5,25.6,cardboard,10.62,43.0,0.0
101017,2026-08-25,上海,electronics,1,3.81,23.0,14.1,10.7,cardboard,13.31,128.0,0.0
101276,2026-08-14,上海,clothing,0,1.44,17.5,28.1,18.2,bubble,6.73,26.0,0.0
101751,2026-07-18,武汉,glass,1,3.96,53.4,34.1,21.7,wood,20.71,123.0,0.0
101486,2026-05-10,上海,glass,1,2.9,31.6,32.5,36.2,wood,18.86,193.0,0.0
100456,2026-04-24,成都,clothing,0,0.46,36.9,31.0,20.3,bubble,6.45,39.0,0.0
100159,2026-01-05,西安,electronics,0,4.81,48.5,28.6,21.7,cardboard,15.75,92.0,0.0
100816,2026-01-10,SHENZHEN,ceramics,1,,16.4,23.5,35.9,bubble,11.84,101.0,0.0
101887,2026-04-27,广州,clothing,0,0.65,40.9,44.7,21.4,bubble,6.81,28.0,0.0
100270,2026-03-05,西安,ceramics,1,1.75,27.8,30.1,11.4,cardboard,9.74,87.0,0.0
100996,2026-04-18,杭州,ceramics,1,2.3,56.1,24.0,26.3,cardboard,12.82,93.0,0.0
100202,2026-07-28,广州,electronics,0,1.01,29.2,22.4,20.8,bubble,7.0,133.0,0.0
100162,2026-07-14,武汉,ceramics,1,3.44,36.0,15.9,32.9,wood,18.56,94.0,0.0
101580,2026-08-24,成都,clothing,0,1.19,28.0,31.4,13.6,cardboard,7.85,37.0,0.0
100730,2026-06-15,成都,glass,1,2.87,22.7,24.4,34.4,cardboard,13.14,138.0,0.0
100402,2026-03-03,深圳,clothing,1,0.9,38.0,20.7,11.3,wood,12.94,34.0,0.0
100703,2026-05-19,武汉市,glass,1,2.93,56.0,37.5,25.4,cardboard,13.88,145.0,0.0
101501,2026-05-02,SHENZHEN,electronics,0,4.14,22.4,24.3,35.9,cardboard,14.16,139.0,0.0
101846,2026-08-18,杭州,electronics,0,3.23,19.1,17.9,19.5,cardboard,12.49,117.0,0.0
101796,2026-07-29,深圳,glass,1,2.04,53.1,34.5,15.4,wood,16.78,151.0,0.0
101130,2026-06-23,杭州,glass,1,1.48,51.5,25.7,14.8,cardboard,9.76,183.0,0.0
100566,2026-05-01,杭州,glass,1,4.61,25.2,22.3,7.6,cardboard,15.37,195.0,0.0
101414,2026-01-21,武汉,ceramics,0,1.94,41.2,26.2,7.7,cardboard,12.16,86.0,0.0
101022,2026-06-25,北京,glass,1,1.01,36.9,19.4,24.6,cardboard,9.58,145.0,0.0
101026,2026-05-20,北京,clothing,0,1.03,58.2,39.7,32.1,bubble,9.81,39.0,0.0
101412,2026-01-13,杭州,ceramics,1,3.21,54.0,18.7,7.0,wood,18.68,134.0,0.0
101896,2026-07-24,深圳,clothing,0,,36.3,20.7,32.9,cardboard,10.58,29.0,0.0
101586,2026-07-13,成都,electronics,0,2.13,58.3,20.3,26.9,cardboard,14.5,119.0,0.0
101105,2026-07-09,广州,electronics,0,3.26,28.0,29.4,38.3,cardboard,14.97,133.0,0.0
100206,2026-07-22,武汉,glass,0,3.73,19.2,29.7,9.4,cardboard,13.25,185.0,0.0
100035,2026-02-04,深圳,electronics,0,1.17,32.2,35.5,24.4,bubble,7.44,108.0,0.0
100776,2026-02-23,武汉,glass,1,2.92,48.5,33.2,26.3,wood,19.08,183.0,0.0
100509,2026-03-13,成都,glass,1,3.03,56.0,29.2,24.5,cardboard,14.12,158.0,0.0
101452,2026-07-03,上海,electronics,0,3.19,58.0,21.9,31.2,cardboard,13.39,101.0,0.0
101479,2026-08-21,深圳,ceramics,1,2.06,44.2,25.0,19.9,wood,16.28,93.0,0.0
100859,2026-08-14,杭州,ceramics,1,4.4,27.3,15.5,39.1,wood,23.1,117.0,0.0
101391,2026-04-25,成都,ceramics,1,2.01,29.2,19.6,8.5,cardboard,11.27,130.0,0.0
100092,2026-05-30,西安,electronics,0,3.35,29.4,35.4,21.1,bubble,11.05,108.0,0.0
101364,2026-08-31,上海,ceramics,1,3820.0,36.0,33.1,25.6,wood,19.79,90.0,0.0
100898,2026-08-22,武汉,clothing,0,0.25,37.7,10.4,36.4,bubble,5.59,35.0,0.0
100565,2026-02-25,深圳,electronics,0,2.46,40.4,15.1,22.8,cardboard,9.04,98.0,0.0
101370,2026-01-10,上海,ceramics,1,1.99,50.8,30.1,38.5,wood,19.78,129.0,0.0
100777,2026-04-22,广州,electronics,0,3.55,54.4,20.7,13.5,cardboard,15.24,104.0,0.0
100242,2026-05-17,武汉,books,0,1.36,25.2,39.4,18.9,cardboard,10.32,43.0,0.0
100014,2026-03-15,杭州,ceramics,1,2.55,38.4,25.4,5.8,wood,17.43,88.0,0.0
100316,2026-03-13,杭州,books,0,1.49,33.4,29.3,20.1,bubble,6.51,54.0,0.0
100601,2026-05-31,北京,books,0,0.64,26.0,19.3,33.3,bubble,7.19,42.0,1.0
100388,2026-04-25,深圳,clothing,0,0.57,38.0,24.8,33.5,bubble,8.1,41.0,0.0
101298,2026-05-11,深圳,clothing,0,0.38,40.2,43.5,28.0,cardboard,10.07,40.0,0.0
100167,2026-06-22,北京,glass,1,4.84,,13.3,5.0,wood,20.1,186.0,0.0
100841,2026-03-02,北京,books,0,0.61,21.8,35.0,21.4,bubble,7.24,52.0,0.0
100021,2026-06-25,上海,glass,1,2.85,27.9,42.4,5.9,bubble,10.15,129.0,0.0
100647,2026-04-15,成都,electronics,0,4.8,59.9,21.1,21.1,cardboard,17.86,107.0,0.0
101843,2026-08-15,西安,electronics,0,0.8,56.7,45.0,10.0,cardboard,8.93,109.0,0.0
101509,2026-03-21,北京,clothing,0,1.11,44.9,10.2,29.5,bubble,7.15,26.0,0.0
101155,2026-08-15,成都,electronics,1,1.83,58.8,13.4,9.4,wood,17.11,106.0,0.0
101529,2026-04-03,深圳,clothing,0,0.6,44.6,38.5,10.8,cardboard,8.85,26.0,0.0
100832,2026-04-02,成都,glass,1,4.44,37.1,23.9,26.4,wood,18.21,135.0,0.0
101268,2026-03-04,SHENZHEN,glass,0,4.33,46.3,17.9,33.0,cardboard,14.61,,0.0
101591,2026-01-01,武汉,glass,1,3.41,33.1,43.0,35.7,cardboard,14.57,180.0,0.0
101900,2026-04-09,武汉,ceramics,1,0.82,43.4,41.7,20.4,cardboard,9.24,87.0,0.0
100563,2026-04-05,深圳,electronics,0,2.37,35.7,44.6,22.7,cardboard,13.24,120.0,0.0
101982,2026-07-13,深圳,electronics,1,1.37,47.4,25.9,6.6,wood,14.23,95.0,0.0
100687,2026-02-22,广州,glass,1,2.04,43.5,41.7,39.2,wood,18.66,126.0,0.0
100958,2026-04-20,广州,books,0,0.88,49.6,42.2,18.8,cardboard,11.5,52.0,0.0
100190,2026-03-06,上海,electronics,0,3.54,30.7,35.1,21.3,cardboard,12.43,114.0,0.0
101807,2026-08-27,上海,ceramics,1,1.02,32.8,43.3,12.3,cardboard,9.63,117.0,0.0
100976,2026-06-12,西安,glass,1,1.47,,16.3,27.6,wood,16.47,163.0,0.0
100700,2026-01-07,杭州,electronics,0,2.58,34.6,37.3,19.9,bubble,11.9,82.0,0.0
101500,2026-07-15,杭州,clothing,0,0.41,36.7,27.9,11.9,cardboard,6.88,24.0,0.0
101706,2026-07-28,上海,ceramics,0,0.82,37.1,42.2,27.0,bubble,9.52,139.0,0.0
100511,2026-06-26,上海,glass,1,3.49,42.3,35.7,31.9,wood,19.39,157.0,0.0
101083,2026-02-12,西安,glass,1,3.94,50.5,30.9,9.9,cardboard,14.12,177.0,0.0
100475,2026-02-19,深圳,electronics,0,0.96,21.2,10.2,11.8,bubble,7.55,134.0,0.0
101585,2026-08-07,杭州,books,0,2.29,19.4,38.3,13.8,bubble,8.82,47.0,0.0
100857,2026-02-04,杭州,electronics,0,3.89,40.3,43.2,29.7,cardboard,14.99,96.0,0.0
100748,2026-03-29,上海,electronics,0,4.66,31.8,12.1,38.5,cardboard,12.3,136.0,0.0
100253,2026-02-28,成都,ceramics,1,2.7,20.3,,27.3,wood,17.99,121.0,0.0
100022,2026-03-02,武汉,glass,1,4.86,51.2,26.4,32.5,cardboard,17.29,194.0,0.0
101338,2026-07-21,武汉,electronics,0,3.86,50.4,31.6,22.8,cardboard,14.65,136.0,0.0
100460,2026-01-11,广州,ceramics,1,3.03,22.3,20.6,10.1,wood,16.32,117.0,0.0
101185,2026-03-07,广州,electronics,1,4.24,27.7,18.5,5.9,wood,19.64,113.0,0.0
100277,2026-02-20,西安,glass,1,4.68,48.7,44.1,21.1,wood,21.63,142.0,0.0
100956,2026-01-18,杭州,electronics,0,2.79,30.5,35.1,10.5,cardboard,12.85,126.0,
101216,2026-02-14,深圳,clothing,0,1.21,56.2,14.8,18.7,cardboard,11.62,28.0,0.0
100386,2026-05-27,武汉,ceramics,1,3.7,37.9,,14.2,wood,17.13,91.0,0.0
100806,2026-02-05,深圳,electronics,0,1.87,22.7,27.2,30.3,bubble,10.05,81.0,0.0
101438,2026-01-06,西安,books,0,2.18,34.3,12.9,37.5,bubble,10.75,36.0,0.0
101516,2026-03-27,广州,electronics,0,1.38,32.0,12.8,8.5,bubble,7.08,105.0,0.0
100344,2026-05-09,上海,electronics,0,3.91,52.6,42.7,12.9,wood,19.54,137.0,0.0
100770,2026-07-07,北京,glass,1,1.98,22.8,38.9,24.3,wood,16.03,204.0,0.0
101333,2026-04-21,西安,clothing,0,1.22,32.7,42.2,12.9,bubble,7.23,39.0,0.0
101686,2026-03-14,成都,ceramics,1,,49.3,31.4,19.6,cardboard,12.23,110.0,0.0
100131,2026-02-06,上海,electronics,1,4.89,57.1,44.2,13.3,wood,21.18,83.0,0.0
101688,2026-06-30,上海,electronics,0,0.52,34.4,18.2,7.2,cardboard,8.84,98.0,0.0
100872,2026-02-27,成都,electronics,0,3.61,57.5,27.7,23.5,cardboard,17.33,136.0,0.0
101124,2026-06-28,武汉,clothing,0,0.53,49.9,21.3,24.8,bubble,7.25,34.0,0.0
101397,2026-03-15,广州,electronics,1,3.27,26.5,39.9,24.4,wood,19.96,129.0,0.0
100088,2026-08-22,上海,ceramics,1,2.79,20.7,43.3,21.9,wood,19.09,113.0,0.0
101483,2026-01-26,北京,clothing,0,1.17,55.1,27.5,8.5,cardboard,9.32,,0.0
100331,2026-04-17,北京,ceramics,1,1.03,51.2,28.7,14.7,wood,15.14,90.0,0.0
101239,2026-07-09,广州,electronics,0,4.08,19.4,26.0,32.9,cardboard,14.02,102.0,0.0
100467,2026-03-04,广州,clothing,0,0.85,25.2,39.5,26.8,cardboard,10.58,40.0,0.0
100122,2026-06-27,杭州,clothing,0,0.44,31.9,13.5,33.4,bubble,7.18,41.0,0.0
101639,2026-07-23,武汉,ceramics,1,4.24,15.9,14.1,11.5,bubble,12.81,131.0,0.0
101045,2026-04-12,上海,clothing,0,0.6,41.3,14.3,14.3,bubble,5.57,31.0,0.0
101725,2026-05-31,武汉,clothing,0,0.82,42.8,10.4,39.4,bubble,8.54,34.0,0.0
101096,2026-05-04,深圳,ceramics,1,3.41,16.9,29.5,39.8,wood,19.22,87.0,0.0
101131,2026-05-31,武汉,clothing,0,0.5,21.0,38.3,17.3,bubble,6.49,39.0,0.0
101295,2026-05-16,西安,electronics,0,0.85,52.5,39.6,27.1,bubble,9.69,128.0,0.0
100861,2026-05-27,深圳,books,0,1.27,48.7,18.8,27.5,bubble,8.1,53.0,0.0
101460,2026-06-07,广州,electronics,0,3.65,49.0,28.7,15.9,cardboard,14.05,97.0,0.0
101127,2026-04-12,广州,clothing,0,1.39,58.5,41.9,5.1,bubble,7.95,29.0,0.0
