order_id,order_date,city,category,fragile,weight_kg,length_cm,width_cm,height_cm,material,freight_cost,value,damaged,volume,unit_freight,month
101148,2026-03-27,北京,glass,1,1.98,21.1,21.4,11.7,bubble,8.09,188.0,0.0,5283.018,4.085858585858586,2026-03
101225,2026-08-12,武汉,electronics,0,4.0,42.9,25.1,14.2,cardboard,14.53,122.0,0.0,15290.417999999998,3.6325,2026-08
100609,2026-08-03,广州,books,0,0.63,22.5,28.6,26.2,bubble,7.5,52.0,0.0,16859.7,11.904761904761905,2026-08
100144,2026-08-30,杭州,clothing,0,1.49,29.1,24.1,14.4,bubble,9.25,30.0,0.0,10098.864000000001,6.208053691275168,2026-08
100752,2026-06-28,上海,glass,1,2.82,37.7,13.7,10.9,wood,17.19,151.0,0.0,5629.741,6.095744680851064,2026-06
101535,2026-08-15,深圳,electronics,0,2.48,47.5,26.2,18.1,bubble,10.67,125.0,0.0,22525.45,4.30241935483871,2026-08
100982,2026-07-01,广州,electronics,0,0.82,26.9,22.4,38.5,bubble,8.14,105.0,0.0,23198.559999999998,9.926829268292684,2026-07
100198,2026-05-01,西安,electronics,1,2.76,40.5,24.5,33.8,wood,18.19,127.0,0.0,33538.049999999996,6.590579710144929,2026-05
101634,2026-07-06,武汉,electronics,0,0.87,53.6,21.0,9.8,bubble,5.93,101.0,0.0,11030.880000000003,6.816091954022988,2026-07
100884,2026-08-29,成都,electronics,0,0.85,23.1,31.8,28.1,wood,14.49,114.0,0.0,20641.698000000004,17.04705882352941,2026-08
100280,2026-03-15,武汉,clothing,0,1.33,42.5,28.3,14.4,cardboard,10.83,35.0,0.0,17319.600000000002,8.142857142857142,2026-03
100294,2026-02-28,广州,electronics,0,3.42,20.0,28.1,8.5,cardboard,12.01,137.0,0.0,4777.0,3.5116959064327484,2026-02
101852,2026-04-16,北京,electronics,0,3.3,15.5,44.0,9.3,bubble,10.97,116.0,0.0,6342.6,3.3242424242424247,2026-04
100401,2026-06-02,广州,glass,1,3.3,54.4,15.7,18.0,wood,18.38,133.0,0.0,15373.439999999999,5.569696969696969,2026-06
100123,2026-08-17,杭州,glass,1,2.35,50.8,39.3,15.0,wood,17.82,122.0,0.0,29946.6,7.582978723404255,2026-08
101208,2026-05-25,武汉,clothing,0,1.01,22.9,15.3,16.1,bubble,7.44,24.0,0.0,5640.957,7.366336633663367,2026-05
100203,2026-04-29,上海,clothing,1,0.29,30.3,32.9,8.3,cardboard,6.88,39.0,0.0,8274.021,23.724137931034484,2026-04
101463,2026-07-24,上海,books,0,0.36,59.9,42.5,33.1,cardboard,11.89,32.0,0.0,84264.325,33.02777777777778,2026-07
100836,2026-07-13,成都,clothing,0,1.01,48.5,43.1,18.3,cardboard,10.63,24.0,0.0,38253.405,10.524752475247526,2026-07
100247,2026-05-06,杭州,books,0,0.97,53.7,17.9,22.6,cardboard,9.05,45.0,0.0,21723.798000000003,9.329896907216495,2026-05
101440,2026-03-28,上海,glass,1,2.82,44.4,13.4,21.8,bubble,13.62,202.0,0.0,12970.128,4.829787234042553,2026-03
101734,2026-06-29,北京,electronics,0,2.69,16.4,19.5,6.8,bubble,8.49,119.0,0.0,2174.6399999999994,3.156133828996283,2026-06
101780,2026-08-07,上海,glass,0,4.93,18.1,29.8,38.3,cardboard,15.66,137.0,0.0,20658.254000000004,3.1764705882352944,2026-08
101932,2026-05-09,武汉,glass,1,4.34,38.9,39.0,24.8,wood,20.16,130.0,0.0,37624.08,4.645161290322581,2026-05
101708,2026-02-03,杭州,clothing,0,0.95,55.6,13.3,25.0,bubble,6.63,25.0,0.0,18487.0,6.978947368421053,2026-02
101154,2026-03-16,深圳,glass,1,1.87,44.5,28.0,10.3,wood,15.81,185.0,0.0,12833.800000000001,8.454545454545455,2026-03
101662,2026-02-12,杭州,electronics,0,2.75,42.4,19.5,19.5,bubble,8.38,99.0,0.0,16122.599999999999,3.0472727272727274,2026-02
101427,2026-05-07,成都,clothing,0,0.83,15.8,40.1,31.3,bubble,6.42,29.0,0.0,19831.054,7.734939759036145,2026-05
100385,2026-04-23,杭州,ceramics,0,1.75,48.0,37.1,7.4,cardboard,10.76,132.0,0.0,13177.920000000002,6.148571428571429,2026-04
101785,2026-06-02,广州,ceramics,1,3.41,20.1,25.4,36.1,wood,20.37,92.0,0.0,18430.494000000002,5.973607038123167,2026-06
100855,2026-03-11,杭州,clothing,0,0.93,38.7,44.2,6.9,bubble,6.79,27.0,0.0,11802.726000000002,7.301075268817204,2026-03
101590,2026-08-01,深圳,clothing,0,0.48,42.4,19.4,24.9,cardboard,8.84,38.0,0.0,20481.744,18.416666666666668,2026-08
100220,2026-07-23,北京,ceramics,1,2.605,38.7,12.4,37.6,wood,15.96,125.0,0.0,18043.488,6.126679462571977,2026-07
100642,2026-07-17,上海,clothing,0,1.14,46.9,33.3,12.6,bubble,7.9,32.0,0.0,19678.301999999996,6.929824561403509,2026-07
100002,2026-06-20,广州,books,0,2.04,25.2,29.4,7.2,bubble,9.41,50.0,0.0,5334.336,4.612745098039215,2026-06
100113,2026-08-14,杭州,electronics,1,2.4,53.7,21.2,17.6,wood,15.96,95.0,0.0,20036.544,6.65,2026-08
100699,2026-07-07,杭州,ceramics,1,1.98,41.0,15.6,22.4,wood,16.88,105.0,0.0,14327.039999999999,8.525252525252524,2026-07
101946,2026-02-19,广州,books,0,0.55,19.9,18.6,18.7,bubble,5.14,35.0,0.0,6921.6179999999995,9.345454545454544,2026-02
100952,2026-07-17,西安,electronics,1,3.36,59.7,32.3,13.9,wood,17.34,106.0,0.0,26803.509,5.160714285714286,2026-07
101649,2026-01-04,武汉,glass,1,4.1,49.8,19.9,5.5,bubble,13.48,193.0,0.0,5450.61,3.2878048780487807,2026-01
101775,2026-04-18,上海,clothing,0,0.97,18.7,35.9,7.1,bubble,6.14,27.0,0.0,4766.442999999999,6.329896907216495,2026-04
101411,2026-06-13,深圳,ceramics,1,1.64,24.7,29.4,17.4,bubble,6.64,121.0,0.0,12635.531999999997,4.048780487804878,2026-06
101410,2026-05-19,广州,books,0,2.85,49.9,13.7,23.2,bubble,10.7,54.0,0.0,15860.215999999999,3.7543859649122804,2026-05
101534,2026-08-25,广州,electronics,0,3.96,57.1,25.2,9.7,bubble,12.14,131.0,0.0,13957.524,3.0656565656565657,2026-08
101292,2026-08-21,北京,glass,1,4.67,24.1,16.9,20.6,cardboard,16.16,177.0,0.0,8390.173999999999,3.4603854389721627,2026-08
101901,2026-07-15,杭州,clothing,0,1.25,44.4,15.9,39.2,bubble,9.4,38.0,0.0,27673.632000000005,7.5200000000000005,2026-07
100442,2026-02-19,深圳,electronics,0,1.75,27.2,37.1,28.2,bubble,7.99,94.0,0.0,28457.184,4.565714285714286,2026-02
101521,2026-04-10,武汉,ceramics,1,2.07,37.5,18.8,23.4,cardboard,11.47,133.0,0.0,16497.0,5.541062801932368,2026-04
101137,2026-05-19,杭州,ceramics,1,4.27,21.9,35.0,5.4,cardboard,14.13,90.0,0.0,4139.1,3.3091334894613587,2026-05
101716,2026-06-26,北京,clothing,0,1.37,46.7,18.8,15.2,bubble,9.2,38.0,0.0,13344.992,6.715328467153284,2026-06
101257,2026-05-27,广州,clothing,0,0.99,49.3,17.3,35.7,cardboard,11.71,32.0,0.0,30448.173000000003,11.828282828282829,2026-05
101893,2026-05-15,成都,ceramics,1,2.3,42.2,15.5,15.0,cardboard,11.11,120.0,0.0,9811.5,4.8304347826086955,2026-05
101632,2026-08-14,西安,electronics,0,4.45,42.1,44.2,35.6,cardboard,18.74,112.0,0.0,66245.19200000001,4.211235955056179,2026-08
101696,2026-08-09,北京,ceramics,1,1.38,57.2,33.4,22.4,cardboard,9.93,93.0,0.0,42794.752,7.195652173913044,2026-08
101398,2026-02-03,广州,books,0,1.02,22.4,34.0,24.5,bubble,7.77,36.0,0.0,18659.199999999997,7.617647058823529,2026-02
101258,2026-07-22,深圳,glass,1,1.58,29.2,27.8,35.2,bubble,8.44,160.0,0.0,28573.952,5.341772151898733,2026-07
101801,2026-07-06,西安,books,0,2.01,49.2,42.7,21.7,bubble,10.52,38.0,0.0,45588.228,5.233830845771145,2026-07
101701,2026-05-16,北京,electronics,0,4.51,15.2,17.7,29.2,bubble,11.75,125.0,0.0,7855.967999999999,2.6053215077605323,2026-05
100318,2026-08-24,杭州,electronics,0,4.35,51.7,35.1,22.05,wood,21.93,104.0,0.0,40013.4735,5.041379310344828,2026-08
100649,2026-07-23,杭州,electronics,0,4.33,49.4,35.5,26.0,cardboard,15.92,111.0,0.0,45596.200000000004,3.676674364896074,2026-07
101435,2026-04-20,武汉,clothing,1,1.27,23.9,32.9,26.8,wood,13.78,25.0,0.0,21073.108,10.8503937007874,2026-04
101480,2026-07-25,成都,electronics,0,3.66,54.4,36.6,23.2,cardboard,13.0,137.0,0.0,46192.128,3.551912568306011,2026-07
100710,2026-08-12,武汉,ceramics,0,3.24,44.2,30.2,16.1,cardboard,13.21,92.0,0.0,21490.924000000003,4.077160493827161,2026-08
101383,2026-01-04,北京,electronics,1,2.78,45.4,31.8,30.6,cardboard,14.32,128.0,0.0,44177.832,5.151079136690648,2026-01
101283,2026-03-26,杭州,clothing,0,1.44,47.5,26.8,25.9,bubble,6.76,38.0,0.0,32970.7,4.694444444444445,2026-03
101769,2026-04-20,西安,glass,1,4.11,53.7,21.1,35.5,bubble,14.07,132.0,0.0,40223.98500000001,3.4233576642335763,2026-04
100973,2026-06-11,西安,electronics,0,2.78,40.4,16.1,14.8,wood,16.47,139.0,0.0,9626.512,5.924460431654676,2026-06
100628,2026-02-10,武汉,ceramics,1,3.27,54.9,22.2,27.9,cardboard,13.63,125.0,0.0,34003.962,4.1681957186544345,2026-02
100633,2026-06-21,武汉,ceramics,1,1.44,49.8,22.7,13.7,cardboard,9.6,81.0,0.0,15487.301999999996,6.666666666666667,2026-06
101307,2026-02-24,西安,clothing,0,0.49,23.7,35.0,9.4,cardboard,8.65,37.0,0.0,7797.3,17.653061224489797,2026-02
101401,2026-08-24,西安,ceramics,1,4.24,32.2,22.2,22.7,wood,18.69,98.0,0.0,16226.868,4.408018867924528,2026-08
101409,2026-04-20,广州,clothing,0,0.31,20.7,32.2,28.6,bubble,7.18,33.0,0.0,19063.044,23.161290322580644,2026-04
101249,2026-03-13,成都,electronics,0,4.4,23.7,24.7,21.0,cardboard,14.92,98.0,0.0,12293.19,3.3909090909090907,2026-03
101983,2026-02-25,武汉,glass,1,3.19,59.0,35.4,39.6,wood,22.09,186.0,0.0,82708.56,6.924764890282132,2026-02
101255,2026-08-24,上海,books,0,2.76,19.3,33.7,17.0,bubble,10.17,32.0,0.0,11056.970000000001,3.6847826086956523,2026-08
101497,2026-04-27,武汉,books,0,1.66,17.1,29.2,28.3,bubble,9.08,49.0,0.0,14130.756000000001,5.46987951807229,2026-04
101372,2026-02-01,杭州,glass,1,4.96,38.9,12.3,37.3,wood,19.57,144.0,0.0,17846.931,3.9455645161290325,2026-02
101530,2026-02-25,武汉,clothing,0,0.9,50.8,23.8,13.6,bubble,7.05,38.0,0.0,16442.944,7.833333333333333,2026-02
101664,2026-04-17,广州,glass,1,3.55,27.5,21.6,7.9,wood,17.49,207.0,0.0,4692.6,4.926760563380282,2026-04
101355,2026-06-09,武汉,glass,1,1.8,36.1,38.3,21.0,cardboard,11.73,137.0,0.0,29035.229999999996,6.516666666666667,2026-06
101956,2026-01-10,深圳,electronics,0,0.68,16.0,12.9,11.9,cardboard,7.47,114.0,0.0,2456.1600000000003,10.985294117647058,2026-01
101931,2026-03-26,广州,electronics,0,2.72,29.0,42.9,14.9,bubble,9.51,130.0,0.0,18537.09,3.4963235294117645,2026-03
101644,2026-01-25,上海,electronics,1,3.43,41.8,39.2,30.4,wood,18.83,100.0,0.0,49812.223999999995,5.489795918367347,2026-01
101878,2026-02-04,杭州,ceramics,1,1.91,38.2,37.3,7.4,cardboard,11.6,99.0,0.0,10543.964,6.0732984293193715,2026-02
100796,2026-01-20,成都,glass,1,2.57,40.4,12.8,8.6,bubble,8.44,187.0,0.0,4447.232,3.2840466926070038,2026-01
101013,2026-07-24,杭州,electronics,0,4.58,26.9,16.6,30.2,cardboard,15.0,129.0,0.0,13485.508,3.2751091703056767,2026-07
101868,2026-07-08,北京,ceramics,1,4.28,36.6,37.6,17.6,wood,20.65,120.0,0.0,24220.416000000005,4.824766355140186,2026-07
100557,2026-07-30,上海,ceramics,1,1.23,47.6,19.2,16.5,cardboard,7.6,91.0,0.0,15079.679999999998,6.178861788617886,2026-07
100682,2026-08-10,广州,ceramics,1,2.605,17.7,34.4,30.1,wood,17.72,120.0,0.0,18327.288,6.802303262955854,2026-08
100578,2026-03-09,北京,ceramics,1,2.72,31.2,25.1,12.2,cardboard,11.21,132.0,0.0,9554.064,4.1213235294117645,2026-03
101820,2026-02-16,广州,clothing,0,0.33,31.3,31.2,34.3,cardboard,9.51,35.0,0.0,33496.007999999994,28.818181818181817,2026-02
101110,2026-03-18,西安,electronics,1,1.5,54.4,31.3,22.5,cardboard,10.67,84.0,0.0,38311.2,7.113333333333333,2026-03
101267,2026-05-27,西安,books,0,2.55,25.2,23.6,31.3,bubble,10.3,36.0,0.0,18614.736,4.0392156862745106,2026-05
101723,2026-01-23,北京,electronics,1,3.23,54.0,14.3,29.7,wood,18.57,81.0,0.0,22934.34,5.74922600619195,2026-01
101184,2026-03-26,北京,books,0,2.93,47.4,43.7,32.3,cardboard,13.47,55.0,0.0,66905.574,4.597269624573379,2026-03
100525,2026-07-17,西安,clothing,0,0.91,59.8,44.8,21.3,cardboard,9.79,37.0,0.0,57063.55199999999,10.758241758241757,2026-07
101060,2026-07-29,西安,clothing,0,0.21,57.5,27.7,17.8,cardboard,9.11,39.0,0.0,28350.95,43.38095238095238,2026-07
100541,2026-08-28,深圳,glass,1,0.99,39.6,12.6,28.4,cardboard,7.96,134.0,1.0,14170.463999999998,8.04040404040404,2026-08
101195,2026-07-11,西安,electronics,0,1.43,27.8,32.0,11.4,cardboard,8.74,93.0,0.0,10141.44,6.1118881118881125,2026-07
101679,2026-03-07,杭州,electronics,0,1.8,56.2,21.5,29.4,wood,18.27,134.0,0.0,35524.02,10.15,2026-03
100749,2026-05-11,武汉,electronics,0,0.83,32.8,14.8,30.6,cardboard,10.33,92.0,0.0,14854.464,12.44578313253012,2026-05
101899,2026-05-29,深圳,ceramics,1,0.82,50.7,23.8,17.3,cardboard,8.39,91.0,0.0,20875.218,10.231707317073171,2026-05
101431,2026-05-03,北京,books,0,1.66,28.1,10.2,34.9,bubble,8.9,55.0,0.0,10003.038,5.36144578313253,2026-05
100485,2026-06-22,杭州,electronics,0,2.11,45.0,39.0,14.7,bubble,8.95,132.0,0.0,25798.5,4.241706161137441,2026-06
101758,2026-07-20,西安,clothing,0,0.95,42.5,18.1,8.2,bubble,9.76,40.0,0.0,6307.85,10.273684210526316,2026-07
100096,2026-05-13,成都,electronics,1,3.51,21.2,19.9,28.6,wood,18.54,112.0,0.0,12065.767999999998,5.282051282051282,2026-05
101021,2026-07-10,上海,ceramics,1,3.84,37.1,18.8,23.5,wood,17.98,94.0,0.0,16390.78,4.682291666666667,2026-07
100564,2026-03-26,成都,electronics,0,0.64,48.7,23.4,26.0,cardboard,11.15,112.0,0.0,29629.079999999998,17.421875,2026-03
101265,2026-07-10,武汉,clothing,0,0.85,49.3,24.5,34.8,bubble,9.53,40.0,0.0,42033.17999999999,11.211764705882352,2026-07
100743,2026-02-16,成都,glass,1,1.87,16.5,24.0,37.5,cardboard,13.39,192.0,0.0,14850.0,7.160427807486631,2026-02
100864,2026-07-18,杭州,clothing,0,0.43,31.2,20.7,9.8,bubble,5.38,24.0,0.0,6329.232,12.511627906976743,2026-07
101599,2026-01-15,上海,glass,1,0.95,42.2,22.2,28.3,wood,15.22,204.0,0.0,26512.572,16.02105263157895,2026-01
101715,2026-04-02,深圳,clothing,0,0.95,50.3,12.3,26.3,bubble,7.52,40.0,0.0,16271.547000000002,7.91578947368421,2026-04
101485,2026-06-01,北京,glass,1,4.0,56.5,17.0,16.0,wood,19.5,148.0,0.0,15368.0,4.875,2026-06
100892,2026-02-16,上海,books,0,1.74,17.1,41.8,22.4,bubble,10.13,51.0,0.0,16011.071999999998,5.82183908045977,2026-02
101578,2026-01-22,杭州,clothing,0,0.83,56.9,38.1,10.3,bubble,7.77,36.0,0.0,22329.267,9.36144578313253,2026-01
101039,2026-07-09,广州,electronics,0,0.73,50.5,19.0,29.2,wood,14.01,137.0,0.0,28017.399999999998,19.19178082191781,2026-07
100207,2026-04-29,深圳,ceramics,1,3.07,37.1,11.3,24.5,cardboard,13.24,118.0,0.0,10271.135,4.312703583061889,2026-04
100393,2026-03-20,北京,books,0,2.43,36.6,29.3,26.6,bubble,9.73,45.0,0.0,28525.308000000005,4.004115226337449,2026-03
100795,2026-02-07,成都,clothing,0,0.38,22.5,23.7,11.8,cardboard,9.28,28.0,0.0,6292.35,24.421052631578945,2026-02
100871,2026-02-13,杭州,clothing,0,0.33,37.2,27.0,11.3,bubble,6.96,33.0,0.0,11349.720000000001,21.09090909090909,2026-02
100398,2026-07-08,广州,electronics,1,2.8,22.6,35.3,11.8,wood,16.56,111.0,0.0,9413.804,5.914285714285715,2026-07
100767,2026-05-03,上海,clothing,0,0.23,20.0,37.7,38.0,bubble,8.11,41.0,0.0,28652.0,35.26086956521739,2026-05
101870,2026-02-12,成都,glass,1,2.33,34.6,30.2,37.2,bubble,13.04,169.0,0.0,38871.024000000005,5.59656652360515,2026-02
101242,2026-06-25,广州,glass,1,3.06,21.7,11.0,30.3,wood,15.55,166.0,0.0,7232.61,5.0816993464052285,2026-06
101029,2026-03-08,上海,books,0,1.42,16.6,18.6,21.7,cardboard,9.79,46.0,0.0,6700.092000000001,6.894366197183098,2026-03
101793,2026-02-11,西安,electronics,0,1.53,31.7,19.7,31.4,bubble,8.93,92.0,0.0,19608.986,5.836601307189542,2026-02
100643,2026-02-21,广州,books,0,0.61,52.8,37.8,12.3,bubble,7.24,49.0,0.0,24548.832,11.868852459016393,2026-02
101922,2026-05-12,北京,electronics,1,2.41,48.8,28.8,20.1,cardboard,11.14,133.0,0.0,28249.344000000005,4.622406639004149,2026-05
100613,2026-03-29,武汉,ceramics,1,2.75,15.8,19.5,32.2,cardboard,11.53,84.0,0.0,9920.820000000002,4.192727272727272,2026-03
101763,2026-05-15,西安,ceramics,1,1.75,28.4,21.8,35.0,cardboard,9.32,134.0,0.0,21669.2,5.325714285714286,2026-05
100961,2026-08-28,深圳,glass,1,2.61,58.7,27.4,25.1,cardboard,11.3,175.0,0.0,40370.337999999996,4.329501915708812,2026-08
101571,2026-07-14,上海,glass,1,2.99,56.0,21.1,38.6,cardboard,13.48,183.0,0.0,45609.76000000001,4.508361204013378,2026-07
100726,2026-08-19,广州,electronics,1,4.39,21.1,26.8,13.1,wood,20.25,133.0,0.0,7407.7880000000005,4.612756264236903,2026-08
100684,2026-04-23,西安,electronics,0,0.89,30.0,43.7,22.8,cardboard,7.79,96.0,0.0,29890.8,8.752808988764045,2026-04
100099,2026-06-04,广州,books,0,2.58,49.4,36.7,21.8,bubble,9.73,47.0,0.0,39522.964,3.7713178294573644,2026-06
100805,2026-01-10,武汉,ceramics,1,1.05,33.3,24.1,27.7,wood,15.4,80.0,0.0,22230.081,14.666666666666666,2026-01
101752,2026-04-17,武汉,ceramics,1,0.97,26.8,29.2,19.0,wood,14.27,134.0,0.0,14868.64,14.711340206185566,2026-04
101598,2026-02-01,成都,electronics,0,2.64,23.0,14.0,7.4,cardboard,11.46,87.0,0.0,2382.8,4.340909090909091,2026-02
100407,2026-04-19,深圳,books,0,1.05,37.3,32.9,23.8,cardboard,11.91,55.0,0.0,29206.645999999997,11.342857142857142,2026-04
101072,2026-08-16,成都,ceramics,1,3.06,52.9,43.7,21.3,wood,20.37,109.0,0.0,49239.849,6.6568627450980395,2026-08
101057,2026-05-21,深圳,clothing,0,0.3,41.6,16.4,25.4,bubble,7.84,39.0,0.0,17328.896,26.133333333333333,2026-05
100930,2026-01-28,西安,electronics,0,1.56,36.9,11.7,18.6,cardboard,10.44,127.0,0.0,8030.178,6.692307692307692,2026-01
100780,2026-06-10,深圳,glass,1,3.48,54.2,26.0,7.7,wood,17.75,178.0,0.0,10850.84,5.100574712643678,2026-06
101864,2026-06-25,深圳,glass,1,4.12,32.5,44.8,25.6,wood,19.62,149.0,0.0,37273.6,4.762135922330097,2026-06
100201,2026-07-07,西安,glass,1,3.27,22.0,13.6,40.0,wood,18.41,163.0,0.0,11968.0,5.629969418960244,2026-07
100135,2026-05-01,西安,glass,1,2.81,41.7,27.4,22.15,wood,17.81,162.0,0.0,25308.146999999997,6.338078291814946,2026-05
101052,2026-08-08,广州,books,0,2.4,24.4,24.8,13.3,cardboard,11.44,42.0,0.0,8048.0960000000005,4.766666666666667,2026-08
100041,2026-04-22,成都,clothing,0,0.45,59.1,31.4,6.9,bubble,5.32,39.0,0.0,12804.606000000002,11.822222222222223,2026-04
101018,2026-05-08,广州,ceramics,1,3.66,22.0,13.2,36.1,wood,18.43,126.0,0.0,10483.439999999999,5.03551912568306,2026-05
100231,2026-02-03,杭州,books,0,1.88,15.6,27.8,22.8,bubble,9.35,37.0,0.0,9887.904,4.973404255319149,2026-02
101514,2026-01-03,深圳,ceramics,1,4.2,54.9,23.2,14.5,wood,18.62,117.0,0.0,18468.359999999997,4.433333333333334,2026-01
101797,2026-02-02,上海,books,0,2.31,44.5,42.8,7.7,cardboard,9.85,48.0,0.0,14665.42,4.2640692640692635,2026-02
100379,2026-03-15,西安,clothing,0,0.72,15.9,24.1,23.8,cardboard,10.02,36.0,0.0,9119.922000000002,13.916666666666666,2026-03
100289,2026-07-18,深圳,clothing,0,1.48,54.0,22.8,5.2,cardboard,9.73,28.0,0.0,6402.240000000001,6.574324324324325,2026-07
100419,2026-01-18,成都,books,0,2.06,53.6,17.6,8.7,cardboard,10.01,39.0,0.0,8207.232,4.859223300970873,2026-01
101699,2026-03-03,上海,clothing,0,0.84,39.2,30.9,36.2,cardboard,10.56,27.0,0.0,43848.336,12.571428571428573,2026-03
100392,2026-04-19,杭州,electronics,0,2.99,43.2,28.2,32.9,bubble,11.65,80.0,0.0,40080.096,3.8963210702341136,2026-04
100593,2026-04-24,北京,glass,1,0.91,27.3,44.7,29.7,wood,14.33,164.0,0.0,36243.207,15.747252747252746,2026-04
101523,2026-01-03,上海,electronics,0,2.71,34.6,28.1,6.4,bubble,10.99,80.0,0.0,6222.464000000001,4.055350553505535,2026-01
101163,2026-07-07,武汉,books,0,2.86,44.8,11.2,14.3,bubble,10.65,54.0,0.0,7175.168,3.723776223776224,2026-07
101087,2026-06-13,杭州,clothing,0,0.49,19.7,18.4,7.6,cardboard,8.59,39.0,0.0,2754.8479999999995,17.53061224489796,2026-06
101496,2026-03-28,杭州,clothing,0,0.85,51.5,38.8,24.8,bubble,10.03,41.0,0.0,49555.35999999999,11.799999999999999,2026-03
100648,2026-03-02,武汉,electronics,0,2.4,21.1,18.1,29.9,bubble,9.19,122.0,0.0,11419.109000000002,3.8291666666666666,2026-03
101153,2026-04-14,上海,clothing,0,1.2,47.4,34.4,28.5,bubble,9.18,28.0,0.0,46470.96,7.65,2026-04
101368,2026-06-14,成都,clothing,0,0.26,55.0,16.1,26.9,wood,14.46,34.0,0.0,23819.95,55.61538461538462,2026-06
100521,2026-07-30,武汉,ceramics,1,4.11,42.6,33.4,37.0,bubble,14.12,118.0,0.0,52645.079999999994,3.4355231143552305,2026-07
101863,2026-08-02,上海,electronics,0,4.39,58.2,43.8,29.0,cardboard,16.86,107.0,0.0,73925.64,3.8405466970387243,2026-08
101881,2026-07-31,深圳,glass,1,2.79,18.5,27.4,31.9,cardboard,14.65,143.0,1.0,16170.109999999999,5.250896057347671,2026-07
100065,2026-02-11,杭州,clothing,0,1.22,59.8,33.6,33.5,bubble,9.82,27.0,0.0,67310.88,8.049180327868854,2026-02
101837,2026-03-28,西安,clothing,0,0.59,52.4,32.6,26.4,cardboard,8.61,32.0,0.0,45097.536,14.59322033898305,2026-03
100015,2026-02-04,杭州,electronics,0,3.53,47.7,36.9,8.8,cardboard,12.92,82.0,0.0,15489.144000000002,3.6600566572237963,2026-02
101181,2026-07-31,成都,ceramics,1,2.37,35.4,31.2,39.5,wood,18.14,90.0,0.0,43626.96,7.654008438818566,2026-07
101065,2026-08-03,广州,clothing,0,0.44,58.4,14.1,34.3,bubble,7.44,38.0,0.0,28243.991999999995,16.90909090909091,2026-08
100493,2026-01-03,深圳,glass,1,4.1,44.1,43.3,33.6,cardboard,17.76,152.0,0.0,64160.208,4.331707317073172,2026-01
100380,2026-03-26,深圳,electronics,0,4.05,59.4,32.9,36.5,cardboard,18.07,121.0,0.0,71330.48999999999,4.461728395061729,2026-03
100188,2026-02-09,深圳,electronics,1,2.77,56.9,27.6,39.0,wood,19.62,131.0,0.0,61247.16,7.0830324909747295,2026-02
100764,2026-01-04,武汉,ceramics,1,3.16,52.2,43.0,35.0,wood,19.88,96.0,0.0,78561.0,6.291139240506329,2026-01
100217,2026-07-26,杭州,clothing,0,0.51,17.1,36.7,39.6,wood,14.89,25.0,0.0,24851.772000000004,29.19607843137255,2026-07
100792,2026-01-27,上海,clothing,0,0.84,37.8,42.4,39.7,bubble,8.61,30.0,0.0,63627.984,10.25,2026-01
101077,2026-08-16,北京,books,0,2.99,31.5,30.3,17.3,bubble,9.76,37.0,0.0,16511.985,3.264214046822742,2026-08
100879,2026-05-01,北京,glass,1,2.51,58.1,20.1,9.9,wood,16.72,197.0,0.0,11561.319000000001,6.661354581673307,2026-05
100338,2026-05-18,杭州,clothing,0,1.49,52.5,35.6,33.1,bubble,11.67,35.0,0.0,61863.9,7.832214765100671,2026-05
